filepath,song_id,track_id,artist_name,title,release,text_blob,weak_label,audio_vec
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\C\TRAECKI128F149EA48.h5,SOCRNKC12A6D4FAE9D,,Crazy Horse,Dance_ Dance_ Dance  (Album Version),Scratchy: The Reprise Recordings [Includes Liner Notes],Crazy Horse Dance_ Dance_ Dance  (Album Version) Scratchy: The Reprise Recordings [Includes Liner Notes],Crazy Horse,"[ 1.3330240e+02  1.5272900e+02 -1.3771000e+01  9.0000000e+00
  1.0000000e+00  4.0000000e+00  4.0931984e+01  3.1379288e+01
  4.5560101e+01 -2.5386915e+00  2.8196767e-01  6.6408956e-01
 -3.2985423e+00  4.6284080e-01  4.9405251e+00  1.9366592e+00
 -2.1368556e+00 -1.3798084e+00  2.9451313e+00  3.2004669e+01
  2.9423382e+01  3.3428326e+01  2.5207739e+01  2.2798697e+01
  1.8011328e+01  1.7726469e+01  1.2880417e+01  1.4483234e+01
  1.3846707e+01  1.4381753e+01  2.6272139e-01  4.9719155e-01
  4.5274130e-01  3.1586069e-01  6.1196518e-01  1.9937561e-01
  2.2771144e-01  2.1761443e-01  4.6794775e-01  7.5520647e-01
  1.7594030e-01  2.6815921e-01  1.9567847e-01  2.6001593e-01
  3.6301252e-01  2.0530540e-01  2.9654834e-01  1.3606273e-01
  1.7953773e-01  1.6755717e-01  2.7752694e-01  2.5741184e-01
  1.1049431e-01  1.6526642e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\C\TRAECSU128F426A84A.h5,SOGVWMA12A8C1379BA,,Headhunter,Signs Of Insanity,A Bizarre Gardening Accident,Headhunter Signs Of Insanity A Bizarre Gardening Accident,Headhunter,"[ 2.77811798e+02  1.33005005e+02 -5.43100023e+00  1.10000000e+01
  1.00000000e+00  4.00000000e+00  5.13166695e+01  6.01013947e+01
  1.82152901e+01 -1.04725342e+01 -2.74514256e+01 -2.30069294e+01
  1.11148081e+01  2.43820405e+00 -1.90908360e+00  1.12517916e-01
 -2.48507929e+00 -5.84256887e+00  2.58318663e+00  2.50495052e+01
  2.93837929e+01  2.18511124e+01  2.90051384e+01  1.91128922e+01
  2.09695301e+01  1.58773966e+01  1.48447609e+01  1.47468147e+01
  1.10875282e+01  1.53418331e+01  4.88011956e-01  5.70412576e-01
  4.00287718e-01  5.39365888e-01  4.97246474e-01  3.33458185e-01
  3.79718781e-01  3.71244311e-01  4.29035842e-01  3.63446265e-01
  4.64669913e-01  4.38245386e-01  2.48963565e-01  2.86820352e-01
  2.01415718e-01  3.18926901e-01  2.91484445e-01  1.82008669e-01
  2.39564329e-01  2.26759970e-01  2.87958562e-01  2.34982416e-01
  2.97127336e-01  2.72366405e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\C\TRAECSZ128F145DEDF.h5,SOWOAVJ12A6D4F43C6,,Sam Butera & The Witnesses,Perdido (1999 Digital Remaster),Wild_ Cool & Swingin',Sam Butera & The Witnesses Perdido (1999 Digital Remaster) Wild_ Cool & Swingin',Sam Butera & The Witnesses,"[148.06158    178.716      -13.778        8.           1.
   4.          40.779495    38.840622    31.11829     13.454237
  -5.5621247    5.767204   -15.400789     2.455557    -2.6444182
   3.5345502   -2.9262881   -7.6799893    3.7575924   38.375732
  40.79783     41.735867    18.78597     29.95538     17.496159
  13.862357    11.905503    14.616971    20.818504    14.319353
   0.43023023   0.58885235   0.5421213    0.3480457    0.27520913
   0.3484675    0.28475922   0.3213796    0.24744113   0.28610194
   0.31120563   0.26815817   0.2714397    0.30079186   0.3286031
   0.25574732   0.23187923   0.2879467    0.23868334   0.28087294
   0.20883764   0.25189438   0.30398217   0.22871172]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\C\TRAECVW128E078884D.h5,SOZVTQM12CF5F88285,,Rise Against,State Of The Union,Siren Song Of The Counter-Culture,Rise Against State Of The Union Siren Song Of The Counter-Culture,Rise Against,"[139.17995    132.045       -3.619       10.           0.
   3.          51.786144    68.93669      9.566938    -4.1714873
 -15.842485   -22.64944      3.6662207    5.989662    10.159359
  14.076926     0.4077678    9.142356     3.0755036   25.84747
  30.106358    26.64527     25.964281    28.012188    19.566168
  18.232573    14.722957    13.798463    14.3702135   13.237882
   0.44989425   0.57766896   0.40144137   0.6160322    0.4216345
   0.41584367   0.45409656   0.4198       0.3978299    0.3534391
   0.49274942   0.3740023    0.27082923   0.30688566   0.1905541
   0.3166466    0.22171478   0.24170752   0.29967356   0.24711144
   0.27756974   0.23204727   0.30657554   0.26496276]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\C\TRAECWE128F1498516.h5,SOTOPUU12A6D4FAA58,,Lee Ritenour / Jeff Mironov,A Little Bit Of This And A Little Bit Of That,Rio,Lee Ritenour / Jeff Mironov A Little Bit Of This And A Little Bit Of That Rio,Lee Ritenour / Jeff Mironov,"[ 3.0704282e+02  1.5758200e+02 -1.7337000e+01  0.0000000e+00
  1.0000000e+00  4.0000000e+00  3.2232330e+01  3.8337520e-01
  2.4967160e+00  4.6202450e+01  1.6915411e+01  1.5226337e+01
 -1.8663199e+00 -7.7055345e+00  3.6954482e+00  3.5949104e+00
  1.5993057e+00 -1.2137780e+00  6.2492585e+00  6.1734089e+01
  5.1178799e+01  5.7754639e+01  3.8572792e+01  5.0259590e+01
  3.4681313e+01  3.1628649e+01  2.3495558e+01  2.4740740e+01
  2.3602785e+01  2.1117413e+01  4.9284422e-01  2.5349832e-01
  3.4692043e-01  2.0203182e-01  2.8077221e-01  3.3025628e-01
  2.8493887e-01  4.2080989e-01  2.6117337e-01  3.4377554e-01
  2.8429815e-01  2.3864155e-01  3.7885731e-01  2.3791632e-01
  3.1244129e-01  2.1722755e-01  2.8094277e-01  2.9900995e-01
  2.6702979e-01  3.5022405e-01  2.4728547e-01  3.3332148e-01
  2.8203946e-01  2.4221390e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\C\TRAECWI128F4226133.h5,SOCHGAQ12AF72A2EF9,,Helmet,Your Head,Born Annoying,Helmet Your Head Born Annoying,Helmet,"[ 2.0075056e+02  2.0282899e+02 -1.1448000e+01  7.0000000e+00
  1.0000000e+00  4.0000000e+00  4.4072365e+01  3.0587402e+01
 -8.7414497e-01 -9.2127962e+00 -5.1214592e+01 -1.3419560e+01
 -3.0447823e+01 -6.6329718e+00  1.1552515e+01  3.7987900e+00
  4.3608117e+00  9.9648504e+00  3.6334684e+00  3.1367712e+01
  2.8016306e+01  2.7956144e+01  2.7318060e+01  2.2462078e+01
  1.5804906e+01  1.2292514e+01  1.1988876e+01  1.2292885e+01
  1.1629095e+01  9.1763716e+00  6.8823665e-01  5.9609002e-01
  5.1669669e-01  3.3257833e-01  3.2847333e-01  3.7540999e-01
  4.2314667e-01  3.7604833e-01  4.1620332e-01  5.9386164e-01
  5.8580667e-01  4.1690999e-01  2.7308494e-01  2.6284438e-01
  2.8857210e-01  1.8222739e-01  1.8254280e-01  2.1780173e-01
  2.3181510e-01  2.4172217e-01  2.5839064e-01  3.0570292e-01
  2.8184316e-01  2.7120215e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\D\TRAEDAH12903D05A77.h5,SOIQTTM12AC3DFB614,,Dine et Déon,Géraldine,Ah...c'qu'on est cons ! - EP,Dine et Déon Géraldine Ah...c'qu'on est cons ! - EP,Dine et Déon,"[113.57995    110.5         -6.828        8.           1.
   1.          46.051987     3.464035    18.960073    21.070063
   3.868705    12.20367    -11.018103    -3.3070164  -21.915815
   3.7100186   -2.8169742    1.394014     7.0941615   54.29639
  54.898952    51.49111     35.205635    41.683064    37.24176
  30.47892     24.023788    25.25945     21.265415    24.59242
   0.32856673   0.36143327   0.2632342    0.3578665    0.22095083
   0.21955971   0.16274005   0.25182435   0.31617096   0.27114755
   0.45240748   0.2532857    0.30796215   0.33152407   0.23907165
   0.35657772   0.24364723   0.2570462    0.19331302   0.2490048
   0.3007308    0.2687793    0.38393506   0.26501313]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\D\TRAEDCT12903CD9238.h5,SOPJBVD12AB018AACC,,Martin Denny,Burma Train Change,Jamaica Farewell,Martin Denny Burma Train Change Jamaica Farewell,Martin Denny,"[ 1.7575137e+02  8.5764999e+01 -1.7114000e+01  6.0000000e+00
  0.0000000e+00  4.0000000e+00  3.4935844e+01  1.8814264e+01
  1.2411588e+01 -7.6093812e+00 -6.4095411e+00 -6.6367931e+00
 -2.9603477e+01 -9.7458210e+00 -1.1352910e+01 -6.7658210e+00
  4.7266251e-01  5.2890670e-01  6.5671000e+00  8.0506439e+01
  4.0329876e+01  2.8437225e+01  5.2881035e+01  2.0840954e+01
  3.4163845e+01  2.0375298e+01  4.4499054e+01  1.9401091e+01
  1.4989262e+01  3.9545906e+01  3.4162676e-01  4.9296889e-01
  3.6125973e-01  3.4081492e-01  2.6137325e-01  2.2790669e-01
  2.9770297e-01  1.8527682e-01  2.7496424e-01  2.1101244e-01
  3.1369519e-01  3.5390979e-01  2.8074467e-01  3.3883342e-01
  3.2763362e-01  3.1778494e-01  2.6675206e-01  2.5239134e-01
  2.9976124e-01  1.7510560e-01  2.7664030e-01  2.1993837e-01
  3.0399600e-01  3.6190704e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\D\TRAEDDD12903CCF7E7.h5,SOBWVKW12AB018E9C9,,DJ Nasty,Buy You A Drink,Tha Remixes Vol. 11,DJ Nasty Buy You A Drink Tha Remixes Vol. 11,DJ Nasty,"[ 2.3656444e+02  1.0665900e+02 -4.6799998e+00  6.0000000e+00
  1.0000000e+00  4.0000000e+00  5.0507641e+01  9.9820282e+01
 -2.4452757e+01  1.4853217e+01  2.0251871e+01 -7.8062081e+00
 -7.3877707e+00 -1.0906469e+00 -5.7083163e+00 -7.7186093e+00
  3.5772285e+00  2.1880412e-01  3.3215349e+00  2.9203205e+01
  3.7288559e+01  3.1530703e+01  2.4206007e+01  2.8795605e+01
  2.5505367e+01  2.5711628e+01  2.3674158e+01  1.8846722e+01
  1.7913498e+01  1.8077875e+01  5.7197338e-01  6.0194159e-01
  3.5870877e-01  4.1464347e-01  3.7913832e-01  4.6803609e-01
  4.4653952e-01  4.0726030e-01  3.1706443e-01  2.6062113e-01
  4.4580069e-01  4.1705927e-01  3.0932930e-01  3.2011706e-01
  2.6566103e-01  2.9004148e-01  2.9131785e-01  3.1521851e-01
  3.2767013e-01  3.2733026e-01  2.5571018e-01  1.8428497e-01
  3.4920022e-01  3.2800347e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\D\TRAEDJJ128F426A526.h5,SOEKETC12CF5F89191,,Santana,With A Little Help From My Friends,The Anthology,Santana With A Little Help From My Friends The Anthology,Santana,"[ 2.4675220e+02  7.9428001e+01 -6.8730001e+00  2.0000000e+00
  0.0000000e+00  4.0000000e+00  4.6350410e+01 -1.2906525e+01
  3.8735416e+01 -1.8154900e+00 -4.9835030e+01 -1.5892605e+00
  1.5253991e+01  1.0080366e+01  1.1097135e+01 -8.3941298e+00
  9.3649179e-01  1.9540972e+01  7.9043641e+00  6.9237267e+01
  4.6422684e+01  4.4942482e+01  2.7377071e+01  3.1827715e+01
  2.4954605e+01  2.7290762e+01  1.9056185e+01  2.0839441e+01
  2.0812220e+01  1.7593861e+01  4.1870674e-01  4.1831511e-01
  4.1424590e-01  4.8527506e-01  6.4020038e-01  6.1369765e-01
  3.8090345e-01  3.4468853e-01  3.2944807e-01  3.6992896e-01
  2.8259200e-01  3.1668669e-01  2.6888579e-01  3.0274317e-01
  2.6808316e-01  2.9102322e-01  2.9455984e-01  3.0095816e-01
  2.6201633e-01  2.3377204e-01  2.3153080e-01  2.5903562e-01
  1.9445914e-01  2.2437215e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\D\TRAEDJW128F422B4CB.h5,SONBYZV12A81C1FEBA,,Ray Sandoval,A La Naturaleza,A La Naturaleza,Ray Sandoval A La Naturaleza A La Naturaleza,Ray Sandoval,"[ 3.7770404e+02  1.2418600e+02 -1.6427000e+01  4.0000000e+00
  1.0000000e+00  3.0000000e+00  3.5833820e+01 -5.1371033e+01
 -1.9152756e+01 -3.3790275e-01 -7.8614597e+00 -1.4202327e+01
 -8.1423235e-01 -1.2218368e+00  7.4452944e+00  6.4052110e+00
  1.6097788e+00  4.8938856e+00  5.7437711e+00  5.1180210e+01
  4.2559761e+01  3.2929516e+01  2.2294544e+01  2.4799221e+01
  2.6828714e+01  1.9067562e+01  2.0046268e+01  1.5289374e+01
  1.3107269e+01  2.1354746e+01  3.4027022e-01  3.6716384e-01
  1.6010313e-01  2.6056787e-01  3.3714294e-01  1.6338903e-01
  3.0814555e-01  2.9031658e-01  3.1695887e-01  3.7746999e-01
  2.8333160e-01  4.0360770e-01  2.9887724e-01  3.1913957e-01
  2.1182971e-01  3.1292117e-01  3.3017629e-01  2.0132892e-01
  2.8134927e-01  2.6279944e-01  3.1622753e-01  3.6107123e-01
  3.3805960e-01  3.8158831e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\D\TRAEDPP128F42AFB64.h5,SOVLNMD12A8C14046C,,Amalia Avgoustaki,Dimitroula,Dream Show The Music 1,Amalia Avgoustaki Dimitroula Dream Show The Music 1,Amalia Avgoustaki,"[ 1.8217751e+02  1.2010300e+02 -5.0650001e+00  6.0000000e+00
  0.0000000e+00  3.0000000e+00  5.0025928e+01  3.3562054e+01
  1.5169852e+01 -3.3479669e+00  2.5220747e+00 -1.1482835e+00
  7.9945712e+00  1.1622586e+00 -3.4760776e+00  3.8842821e+00
 -5.2701535e+00 -1.4102283e+00  3.2051849e+00  3.1173492e+01
  3.0100573e+01  3.8403572e+01  2.7260839e+01  2.8313549e+01
  2.5579327e+01  2.1152441e+01  2.0304373e+01  1.6817873e+01
  1.7884439e+01  1.8821648e+01  2.5506499e-01  5.3357816e-01
  2.6042739e-01  1.3927524e-01  1.1647303e-01  2.0169432e-01
  3.2131398e-01  1.7269987e-01  3.2881051e-01  3.1825727e-01
  2.9331398e-01  2.5894743e-01  2.3195899e-01  4.0261754e-01
  2.3303854e-01  1.3889389e-01  1.2000989e-01  2.4765942e-01
  3.5658270e-01  1.7594703e-01  3.4349883e-01  2.4093793e-01
  2.3960689e-01  3.4896886e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\D\TRAEDXO128F421B908.h5,SOWSUAM12A6D4FDA56,,Shaman,For Tomorrow (live),Ritual-Live,Shaman For Tomorrow (live) Ritual-Live,Shaman,"[ 4.0406158e+02  1.2025000e+02 -4.4619999e+00  2.0000000e+00
  0.0000000e+00  3.0000000e+00  5.0423546e+01  4.0151630e+01
  2.2990629e+01 -1.1024353e+01 -3.0012476e+01 -1.8791784e+01
 -6.1557627e+00 -5.4962258e+00  1.2206503e+01  3.6343720e+00
 -2.8175879e+00 -2.5793061e-01  4.5991235e+00  3.1877821e+01
  2.7793060e+01  2.3385580e+01  2.6486677e+01  1.7532091e+01
  2.2283211e+01  1.4419265e+01  1.7854649e+01  1.3344584e+01
  1.1183422e+01  1.7021101e+01  4.6701673e-01  4.5155686e-01
  5.1829433e-01  3.3847240e-01  3.6669815e-01  5.0576419e-01
  3.7956354e-01  3.8926423e-01  3.2343227e-01  4.4262457e-01
  3.8867643e-01  3.2764465e-01  3.1834397e-01  3.0332357e-01
  3.1563991e-01  2.2479832e-01  2.5049981e-01  3.0426016e-01
  2.4401051e-01  2.7817100e-01  2.3935747e-01  3.0071726e-01
  2.8736430e-01  2.4941263e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\D\TRAEDYD128F425A868.h5,SOUFKMA12AF72A3117,,K-OS,Clap Ur Handz,Joyful Rebellion,K-OS Clap Ur Handz Joyful Rebellion,K-OS,"[ 80.53506    104.783       -6.855        5.           1.
   4.          45.83148     20.530025    23.842962     6.611044
  -5.1413655    3.4374065  -48.897938   -12.879406    -1.413962
  -4.354345     4.7554035    2.7618012    4.1575317   57.056442
  64.523705    44.767597    39.758057    31.2342      24.610065
  28.13093     30.217194    20.910349    19.56727     28.006979
   0.42045906   0.29836842   0.25049707   0.24976608   0.33190352
   0.75715494   0.3866813    0.32367542   0.27060527   0.41578656
   0.30639473   0.3132339    0.2796539    0.25330642   0.21869883
   0.23658358   0.2575442    0.32446584   0.26017115   0.27458674
   0.22731145   0.25243512   0.27063876   0.293703  ]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\E\TRAEEBP128EF3673A7.h5,SOIJPPR12A6D4F3945,,Choir & Great Symphony Orchestra of the All-Union Radio_ N. Shpiller_ S. Krassovsky_ V. Gagarina & N,Requiem Mass_ K. 626_ 1791: Agnus Dei (Larghetto) (Mozart),Wolfgang Amadeus Mozart: Requiem Mass_ K 626_ 1791,Choir & Great Symphony Orchestra of the All-Union Radio_ N. Shpiller_ S. Krassovsky_ V. Gagarina & N Requiem Mass_ K. 626_ 1791: Agnus Dei (Larghetto) (Mozart) Wolfgang Amadeus Mozart: Requiem Mass_ K 626_ 1791,Choir & Great Symphony Orchestra of the All-Union Radio_ N. Shpiller_ S. Krassovsky_ V. Gagarina & N,"[ 5.41230591e+02  1.09051003e+02 -1.55860004e+01  9.00000000e+00
  1.00000000e+00  4.00000000e+00  3.60328598e+01 -1.09427254e+02
  1.03448746e+02  3.81927395e+00 -2.38490257e+01 -9.41504669e+00
 -3.65384064e+01 -5.58690643e+00  2.37578030e+01  5.74841118e+00
  7.84891546e-01 -4.38339853e+00  8.94611549e+00  4.34148369e+01
  5.72572365e+01  4.18203354e+01  4.38463745e+01  1.82798405e+01
  2.63058262e+01  1.99739666e+01  3.13194122e+01  1.15003920e+01
  1.51753063e+01  1.97656975e+01  3.82015973e-01  4.22373295e-01
  4.49227154e-01  3.44506860e-01  4.58732873e-01  5.00027418e-01
  4.22934920e-01  3.51401836e-01  3.68602753e-01  4.73863006e-01
  3.05769414e-01  3.36973757e-01  2.89036900e-01  2.93923825e-01
  3.25915307e-01  2.76816815e-01  3.08064699e-01  3.18543732e-01
  2.93217987e-01  2.70867854e-01  2.78653443e-01  3.20245087e-01
  2.38141119e-01  2.80160725e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\E\TRAEEGA128F4272FF8.h5,SOXNSGB12A8C1396F1,,Elva Hsiao,Gotta Let It Go,Elva First,Elva Hsiao Gotta Let It Go Elva First,Elva Hsiao,"[ 2.4152771e+02  1.2196800e+02 -6.0100002e+00  1.1000000e+01
  1.0000000e+00  4.0000000e+00  4.4535515e+01  3.4774147e+01
 -3.3423791e+00  1.3590333e+01  7.5930219e+00  1.5685362e+01
  2.8009501e-01  8.2334938e+00  2.4092920e+00  1.1965605e+01
 -7.6166182e+00 -9.6066456e+00  5.4781947e+00  4.7798210e+01
  4.7252357e+01  6.2786213e+01  3.7523197e+01  4.4948845e+01
  2.9522299e+01  2.8544653e+01  2.3649130e+01  2.3780342e+01
  2.6882984e+01  2.2849810e+01  4.3526399e-01  5.0677198e-01
  4.5228899e-01  3.0378801e-01  3.4642300e-01  3.0747700e-01
  3.7309301e-01  2.9797199e-01  3.1275100e-01  3.5841399e-01
  3.2946000e-01  4.7765601e-01  2.6868814e-01  2.9615867e-01
  3.1051877e-01  2.2806399e-01  2.8131601e-01  2.4909131e-01
  2.8116846e-01  2.3394535e-01  2.8456905e-01  3.0570138e-01
  3.0904281e-01  3.6953524e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\E\TRAEEGO12903CF7D27.h5,SOGXWRE12AC468BE24,,Chris Farlowe,Paint It Black,Out Of Time,Chris Farlowe Paint It Black Out Of Time,Chris Farlowe,"[ 1.77579956e+02  1.46912994e+02 -1.10270004e+01  7.00000000e+00
  0.00000000e+00  1.00000000e+00  4.46015930e+01  4.40405083e+01
 -3.56208849e+00 -1.90993118e+01  4.87303686e+00 -1.42419662e+01
 -6.56242943e+00 -6.42488718e-01  1.40289345e+01  3.31598401e+00
 -5.41135359e+00  5.72545338e+00  4.48084259e+00  3.12063770e+01
  2.52598629e+01  2.92806549e+01  2.70015621e+01  2.27509346e+01
  2.55131664e+01  1.79929180e+01  1.98787727e+01  1.56346254e+01
  1.32460518e+01  1.73147163e+01  2.50003219e-01  3.89276534e-01
  5.47615767e-01  3.83598059e-01  2.40622193e-01  3.07606101e-01
  3.89278144e-01  6.01149499e-01  4.15762067e-01  2.84691304e-01
  3.18361729e-01  2.14204177e-01  2.30539590e-01  2.76164532e-01
  3.37592274e-01  2.57745206e-01  1.66741654e-01  2.65133470e-01
  2.25358605e-01  3.74252588e-01  2.56564260e-01  1.90215454e-01
  2.47863069e-01  1.82455137e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\E\TRAEELO128F425BD8F.h5,SOMSKPE12A6D4FA09D,,Avril,The Matter With You (Part I_ Ii_ Iii),Now It's Spring,Avril The Matter With You (Part I_ Ii_ Iii) Now It's Spring,Avril,"[ 6.5159790e+02  8.6588997e+01 -1.0718000e+01  4.0000000e+00
  0.0000000e+00  4.0000000e+00  4.1227669e+01 -2.5167221e+01
  1.3270360e+01  2.5522080e-01 -1.0042894e+01 -1.7866274e+01
  1.3651783e+00 -4.2493420e+00 -7.4305811e+00 -6.6682687e+00
  3.8196008e+00  4.0128298e+00  7.6120725e+00  7.2835342e+01
  4.0329815e+01  3.2882210e+01  4.2861099e+01  2.4343239e+01
  2.3498129e+01  2.2928999e+01  2.3740318e+01  1.8324867e+01
  1.3961051e+01  1.9567791e+01  4.5540446e-01  4.3819764e-01
  3.2661083e-01  3.0335504e-01  3.9202666e-01  3.3035418e-01
  3.7737909e-01  3.4483472e-01  2.3662965e-01  3.8363838e-01
  2.5212157e-01  3.9930871e-01  3.1806591e-01  3.3711243e-01
  2.7363443e-01  2.7633235e-01  3.1462291e-01  2.9548311e-01
  2.9370916e-01  3.1048676e-01  2.2484232e-01  3.2910049e-01
  2.4760649e-01  3.2323751e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\E\TRAEELW128F933D255.h5,SOMUYIL12AB0184EE2,,Sticky Fingaz & Omar Epps,Don't Owe Me Nothin',A Day In The Life,Sticky Fingaz & Omar Epps Don't Owe Me Nothin' A Day In The Life,Sticky Fingaz & Omar Epps,"[142.86322     87.897       -9.532        1.           1.
   4.          41.28385      9.338308     0.4139945    3.0095155
 -16.117855    -3.28231     -8.8049965   -6.034921     7.878084
  -4.823576    -0.88212293  13.500679     4.3257017   46.54335
  43.906155    56.590378    27.283615    27.260935    21.270836
  33.52848     23.897953    23.278381    19.800568    15.082221
   0.48501834   0.5264899    0.3919321    0.5443853    0.42043853
   0.36801285   0.4580789    0.3610055    0.3846899    0.32146055
   0.3577266    0.36405322   0.27065474   0.3220544    0.2615358
   0.35552004   0.25283316   0.2884189    0.30632806   0.23531477
   0.29609674   0.25836903   0.25020432   0.25176802]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\E\TRAEEMP128F92F4B9C.h5,SOIMSZI12AB0182252,,Delbert McClinton,Lose Your Money,Voices Of Americana: Delbert McClinton,Delbert McClinton Lose Your Money Voices Of Americana: Delbert McClinton,Delbert McClinton,"[ 1.1431138e+02  2.2185800e+02 -1.0261000e+01  4.0000000e+00
  1.0000000e+00  4.0000000e+00  4.4415325e+01  4.4316444e+01
  2.0857336e+01  2.2711816e+00 -1.3519441e+01 -5.7277346e-01
  1.5208561e+01  7.5579982e+00  1.0439988e+01  3.0396755e+00
  1.0083776e+00  1.9104507e+01  3.2160532e+00  2.3831739e+01
  4.1128929e+01  3.5587086e+01  2.2789095e+01  2.5268570e+01
  2.2845634e+01  1.7566624e+01  1.7807438e+01  1.6008530e+01
  1.4484104e+01  1.8728148e+01  3.0080408e-01  3.2075715e-01
  2.6325917e-01  3.0059591e-01  4.7461224e-01  2.3136123e-01
  2.9413879e-01  3.2835305e-01  3.8870817e-01  3.9237347e-01
  2.6841429e-01  3.0254897e-01  2.8729257e-01  2.8251946e-01
  2.4173680e-01  2.5254980e-01  3.8153073e-01  1.9311407e-01
  2.9275960e-01  3.0808899e-01  3.1429270e-01  3.3225599e-01
  2.3666324e-01  3.1816721e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\E\E\TRAEEOQ128F9309BC0.h5,SOZECOE12AB017E615,,Gloria De Haven,Diamonds Are A Girl's Best Friend,The Very Best Of,Gloria De Haven Diamonds Are A Girl's Best Friend The Very Best Of,Gloria De Haven,"[ 110.88934     100.296       -14.088         0.            0.
    4.           38.6286     -101.03716      27.049189     -1.6972146
   21.3439       15.569754    -28.514877      4.4636283    22.107914
    7.5040445    -1.0602984    12.031911      5.3562875    64.3457
   58.3267       47.095154     34.092785     36.68359      31.933876
   30.151781     26.862776     26.022638     23.720266     23.742405
    0.30039006    0.27937958    0.33266753    0.26417276    0.22053403
    0.3610916     0.24647906    0.3820759     0.28594503    0.27740052
    0.3506649     0.2164843     0.3158453     0.27056107    0.32458508
    0.29318947    0.24879754    0.35728106    0.25062788    0.35332692
    0.27103955    0.29305553    0.32275245    0.22979534]"
